label,reviews,,
0,오늘 헤어졌어.,,
0,"맞아, 잠깐 커피 마시러 나가야 될 거 같애.",,
0,아니 말 안했어. 굳이 말 안하고 싶어서.,,
0,오늘 상사의 기분이 별로 안좋았던 거 같애.,,
0,동아리에서 만났었지. 그땐 좋았는데.,,
0,아마도 다른 회사를 또 준비해야될 거 같애.,,
0,심장쪽이 많이 안좋았었어.,,
0,장례를 지금 알아보고 있어.,,
0,어디로 이직을 했으면 좋겠어?,,
0,응. 조금 쉬어야겠다.,,
0,알겠어. 고마워!,,
0,뭐 어쩌겠어. 돈 벌어야지.,,
0,좋은 생각이긴 한데 쉬운 결정은 아니니까.,,
0,오늘 한 번 진지하게 얘기해보려고.,,
0,다치진 않고 다들 다 무사해.,,
1,"그래, 고마워. 너밖에 없다.",,
0,지금은 안전한 곳에 있어. 정말 다행이라고 생각해.,,
0,같이 있던 사람들하고 대처를 정말 잘 한 것 같아. 그래서 살아남은게 아닌가 싶어.,,
0,걱정해줘서 고마워. 병원은 꼭 갔다올게.,,
0,그렇게 심하게 다치지는 않으셨어.,,
0,조금 괜찮아지나 싶었는데 결국 그렇게 됐어.,,
0,일주일에 두 세 번 정도 드셔.,,
0,어. 그랬으면 좋겠어. 근데 걔가 안 그럴 거 같은데.,,
0,아니. 가족들은 아직 몰라.,,
0,오늘 집에 돌아가면 한 번 진지하게 얘기해보려고.,,
0,응. 수목장 했어.,,
0,그러기를 바래야지.,,
0,응 크게 다치진 않은 것 같애.,,
0,안될걸? 그렇게하면 더 혼나지 않을까?,,
0,지금 병원에 입원해 계신 중이야.,,
0,나 어떻게 살지? 망했어.,,
1,"그래, 고마워.",,
0,원래 알던 사이가 아니야.,,
0,음. 그것도 잘 모르겠어.,,
0,그러고 싶다.,,
1,고마워. 바람이라도 쐬야겠다.,,
0,응. 알았어. 노력해볼게.,,
0,그럴지도 모르겠다.,,
0,아니 이번에 처음 봐.,,
0,일단 취미보다 그냥 쉬는 게 나을 거 같애.,,
0,"음, 뭐 안전한데 있어?",,
0,좋은 곳으로 갔을거야.,,
0,"바쁘긴 한데, 그래서 그런가?",,
0,나는 다친덴 없는데 내 친구가 밖으로 대피하다가 넘어져가지구 발목 다쳤어.,,
0,나는 안 아파. 괜찮아.,,
0,걱정해줘서 고마워.,,
0,1층 관리실로 한 번 가봐야겠어.,,
0,따뜻한 물은 왜?,,
0,지금은 아무렇지도 않아.,,
1,그래야겠어. 고맙다!,,
0,그냥 걷고 있어.,,
0,고마워. 진짜 너밖에 없어.,,
0,응 자주 드셔.,,
0,아니야. 약속 잘 지키는 친군데 왜 이러는지 모르겠네?,,
1,어! 엄마한테 전화해봐야겠다. 고마워.,,
0,스트레칭도 효과가 있을까?,,
1,그렇게 말해주니 정말 고마워.,,
0,벌써 30분이나 기다렸어. 사고난 거 아닌가 걱정 되네.,,
0,맞아. 산책도 하고 조깅도 좀 해야겠어.,,
0,어제 친구랑 밥을 먹고 나오는 길에 지진이 났어.,,
0,고마워. 너밖에 없다.,,
1,그렇게 생각해야지. 고마워.,,
0,"그런 거 전혀 없었는데, 모르겠다.",,
0,그 정도까지는 아니야.,,
1,그래야지. 고마워.,,
0,또 다 비슷해.,,
0,친구가 소개시켜줬었지.,,
0,지나가다가 번호를 땄었어.,,
0,걱정해줘서 정말 고마워.,,
1,어. 그렇게 말해줘서 고마워.,,
0,병원에 가서 니 말대로 정밀진단 한 번 받아볼게.,,
0,아니. 전혀 모르던 사이였어.,,
0,나 내일 약속 있는데 가도 될까?,,
0,그러면 더 욕 먹지.,,
0,앞으로는 더 조심해야지. 알겠어?,,
0,응. 자꾸 생각이 나.,,
0,응. 좋은 생각이야.,,
0,그래야겠다. 따뜻한 물이라도 좀 마실게.,,
0,그래 알겠어.,,
0,방금 전에 집에 왔어.,,
0,아니 그냥 나 혼자 있었어.,,
0,스트레칭을 하면 더 아픈데.,,
0,엄마한테 한번 연락 해봐야겠어.,,
0,다른사람들은 아마도 괜찮을거야.,,
0,지금 한 번 연락 해봐야겠다.,,
0,대학교에서 처음 만났어.,,
0,알겠어. 꼭 말해줄게.,,
0,아니. 방학이라서 하는 것도 없는데.,,
0,연락도 안 받아.,,
0,많이 해봤지. 그래도 바뀌는 건 없더라.,,
0,둔산동에서 보기로 했어.,,
0,응. 지금은 괜찮아.,,
0,다들 괜찮아.,,
0,그건 잘 모르겠다.,,
0,밥 이제 먹어야지.,,
0,"그냥 산책 중이야. 집에 들어가려고, 이제.",,
0,아직도 그대로야.,,
0,괜찮아. 안 마셔도 돼.,,
0,밥 먹을 생각이 전혀 없어.,,
0,아직 안 먹었어.,,
0,없어. 다 먹었어.,,
0,아니 이번 학기까진 참아야 된대.,,
0,아마도 그렇게 해야될 거 같애.,,
0,그래야될 거 같애.,,
0,그래. 고마워.,,
0,맞아. 좀 걸어다녀야겠다.,,
0,별로 그런 건 없었어.,,
0,그렇다고 하더라.,,
0,그럴까? 그게 나을 거 같애.,,
0,길에서 우연히 만나서 내가 먼저 고백했어.,,
0,아니. 한 번도 싸운 적 없어.,,
0,클럽에서 만났어!,,
0,계속 의자에만 앉아 있으니까 허리가 더 아프다. 병원에 가 봐야겠지?,,
0,그래야할 것 같아.,,
0,내일 하기로 했어.,,
0,아니. 나 이제 수업이어가지고 누군가가 말해주지 않을까?,,
0,"어, 지금 갈라고. 지금 병원 가야겠어.",,
0,"친구랑 약속 했는데 친구가 시간 안에 안오네. 이게 무슨 일일까? 뭔 일 생긴건가, 친구한테?",,
0,그렇게 하면 되겠네. 약속 장소를 옮겨야 겠다.,,
0,오늘부터 산책을 해야겠어.,,
0,한 달 정도 됐어.,,
0,알겠어. 고마워.,,
0,그러기에는 내가 시간이 너무 없다 야.,,
0,산책이라도 해볼게.,,
0,안그래도 밖으로 나왔어.,,
0,"한 한 시간 반 정도? 말이 안 되지, 이거.",,
0,근데 그 친구도 거기 지역 사람이라. 그 친구는 전염병이 옮지 않았나 모르겠다.,,
0,아니. 해본 적 없어.,,
0,"날씨도 춥고, 지금 나가서 쉬기에는 너무 바빠.",,
0,나 내일 약속이 있는데 그대로 가도 될까?,,
0,응. 이제 안그래도 얘기하고 있어.,,
0,응. 그대로 바닥에 있어. 아.,,
0,어. 치킨 사 먹을 돈도 없다.,,
0,매번 하지. 오늘도 하려고.,,
0,응. 그래야겠다.,,
0,응 진행하고 있어.,,
1,그렇게 말해줘서 고마워.,,
0,강남역에서 만나기로 했어.,,
0,위로해줘서 고마워.,,
0,그러게. 한강 다리인가?,,
0,알겠어. 모르겠다. 내일 다녀오지 뭐.,,
0,응. 이 만 원 밖에 없어.,,
0,지금이야 괜찮지. 여진은 좀 있는데 크진 않아서 크게 문제는 없어.,,
0,물을 왜 마셔. 그냥 청소아줌마한테 가서 얘기해야겠다.,,
0,"어, 술을 너무 사랑하셔. 너무 술을 좋아하시는 거 같애.",,
0,"그래, 고마워 이모카.",,
0,또 술 먹고 집에 들어와서 다치셨지. 지금은 괜찮아.,,
0,"응. 고마워, 이모카.",,
0,오고 있대. 맨날 말로만 미안하다고 하고. 항상 이래.,,
0,고등학교 때부터 친구였어.,,
0,그럼 1층 화장실 좀 다녀올게.,,
0,말씀은 드려야 할 거 같아.,,
0,고등학교 때부터 친한 친구였지.,,
0,"생각 안해본건 아닌데, 딱히 이직할 곳도 없어.",,
0,잠깐 쉬는 것도 괜찮겠네.,,
0,위로해줘서 고마워.,,
1,신경 써줘서 고마워.,,
0,응. 갑자기 의식을 잃고 쓰러졌어.,,
0,집에 내가 만들어뒀던 반찬은 있어.,,
0,"그러게. 잠도 좀 더 자고, 취미로 하던 외국어 공부도 다시 해야겠다.",,
0,나도 그러고 싶은데 지금 가정형편이 별로야.,,
1,지금 연락해볼게. 조언 고마워!,,
0,"아, 그러니까 앞으로 대책을 조금 마련할 필요가 있을 거 같애.",,
0,"나도 그러고 싶은데, 감기걸려가지고. 지금 밖에 나갈 수도 없고 참 큰일이다.",,
0,아직 없어. 이야기 해보려고.,,
0,사람 엄청 많은 강남.,,
0,"응. 이쁘다고 사놓고, 조금만 크면 안 이쁘니까 버리고, 병들어서 버리고. 아휴, 왜 그러는지 모르겠어.",,
0,응. 고등학교 친구야.,,
1,오! 그거 좋다. 고마워!,,
0,아. 그래야겠다. 따뜻한 물 대신 해장국 먹으러 갈래.,,
1,룸메가 청소를 안 하잖아.,,
0,그거 좋은 생각이야!,,
0,"유기견 보호소에서 갇혀 있는 유기견에 관한 내용이었는데, 환경이 너무 열악했어.",,
0,그러게. 밖에 나갈까? 오늘 날씨 어때?,,
0,응. 강남이야.,,
0,아직 말씀 안드렸어.,,
0,"어, 동창이었어.",,
0,아직. 집 가서 먹어야지.,,
0,당연히 이야기해봤지. 미안하지도 않다 하던데?,,
0,"월요일까지 안나오실 것 같애. 어쩔 수 없어. 그냥 뭐, 기다려야지.",,
0,고마워. 너밖에 없다.,,
0,응. 좀 중요한 약속이라. 괜찮을 거야.,,
0,응. 동기들 많이 있어. 그 친구들이 많이 힘이 돼.,,
0,알겠어. 병원에 한 번 가볼게.,,
0,음 알았어. 고마워.,,
0,뭐 질리니까 그랬대.,,
0,배가 고파서 치킨이라도 시켜먹어야겠어.,,
0,학교에서 만났어.,,
0,고등학교 때 친구. 이렇게 더럽게 사는진 몰랐지.,,
0,그래서 요즘 잠을 좀 많이 자고 있어.,,
0,이제 가볼려고.,,
0,나 내일 약속있는데 그대로 가도 될까?,,
0,"너무 걱정하지 마, 이모카. 그렇게 할게.",,
0,조금 있다가 해장국 먹고 가야지.,,
0,오래 전부터 약속했던 거라 취소할 수가 없어.,,
0,알겠어. 매번 고마워.,,
1,그게 좋겠다.,,
0,"응, 예전부터 내일 보기로 했던거라 미루기 힘든 약속이야.",,
1,응. 고마워. 다음에 같이 산책하자.,,
1,조언 고마워. 내일 한 번 말해봐야겠다.,,
0,알겠어. 고마워.,,
0,그냥 걷고 있어. 어딘지 몰라.,,
1,그래 고마워 이모카. 앞으로 산책 좀 자주 할게.,,
0,"고마워, 이모카.",,
0,아직 모르셔. 말씀 드리기 겁나.,,
0,한 시간 정도?,,
0,추천 해줄만한 장소가 혹시 있니?,,
0,소개팅에서 만났어.,,
0,응. 그럴려고. 걱정해줘서 고마워.,,
0,안 그래도 말씀 드리고 왔어.,,
0,조금만 참아볼려고.,,
0,아니야. 한 번도 싸운 적이 없었어.,,
0,근데 여기만큼 돈 많이 주는 데는 없어서.,,
0,그래볼까? 좀 쉬어야겠다.,,
1,알았어. 고마워.,,
0,나 내일 약속 나가도 될까?,,
0,강남인데 전염병 때문에 너무 걱정이야.,,
0,아무래도 오래 전부터 해오던 약속이다 보니까.,,
1,좋은 곳으로 갔겠지? 고마워.,,
0,응 그렇다고 하더라고.,,
0,자원봉사자로만 이루어져 있지. 그러니까 열악할 수 밖에.,,
1,"털어놓을 사람은 있는데, 말한들 뭐해. 답이 없는거지. 너라도 이렇게 얘기 들어주니까 좋다.",,
0,어. 지금 라면이나 먹어야 돼.,,
0,그래서 오늘 휴가 냈잖아.,,
0,쿠팡에서 라면 한 박스 주문해놨어.,,
1,"늦었지만 또 준비를 시작해야지, 뭐.",,
0,"어, 그것도 나름 괜찮은 방법인거 같애.",,
0,내일 지금 약속 있는데 그대로 가도 될까?,,
0,고등학교 동창이었어.,,
0,고마워.,,
0,"걱정해줘서 고마워, 이모카. 알았어. 나도 병원에 갈게!",,
0,지금 집이지.,,
0,한 번 얘기는 해볼게.,,
0,밥이랑도 이제 먹어야겠다.,,
1,"그래, 너밖에 없다. 내 얘기 좀 많이 들어줘.",,
0,한번 연락해보도록 할게.,,
0,그래야겠다. 혹시 모르니까 친구한테 말해서 약속장소 바꿀게.,,
0,어. 먹을 거는 다행히 있어.,,
0,위로해줘서 고마워.,,
1,"아, 고마워. 너도 조심하고. 응. 너도 앞으로 조심해.",,
1,"그래. 고마워. 얼른 잊어버려야지, 뭐.",,
0,응. 그래야 될 거 같아. 걱정해줘서 고마워.,,
0,아니. 처음 만난 사이였어.,,
0,그것도 조금 고려중이야.,,
1,응. 걱정해줘서 고마워. 근데 난 너무 화가 나.,,
1,"아 조금 놀랬는데, 지금은 괜찮아.",,
1,어. 고마워. 니 덕에 조금 나아진 거 같애.,,
0,친구 소개로 만났었지.,,
0,했는데 안고쳐지네.,,
0,"해야 할 일이 많은데, 그래도 될까?",,
1,그럼 산책하러 갔다와야겠다.,,
1,너가 그렇게 말해주니까 너무 고맙다.,,
0,"지금이 한 시간째야. 왜 안오는거지, 맨날?",,
0,그래서 내일 가볼려고.,,
0,"응, 응. 니가 그렇게 말해주니까 너무 고맙다.",,
1,그렇게 말해줘서 고마워.,,
0,나 내일 약속이 있는데 그대로 가도 될까?,,
0,강남이야. 바이러스 확진자가 나왔던 곳.,,
1,이모카 니가 있어서 다행이야. 회사에는 내 편이 하나도 없어.,,
0,예전부터 잡아놨던 약속이어서 다음은 어려울 거 같은데.,,
0,그렇지? 혹시 모르니까 약속 장소를 옮기는 게 낫겠지?,,
1,"응, 좀 심하게 삐끗하긴 했는데 금방 나을거래.",,
0,아무래도 애완견을 키우는 사람이 많다보니까 유기되는 유기견도 많은가봐.,,
0,아무래도 그게 좋겠어.,,
1,"그래, 고마워.",,
1,"어, 그것도 나쁘지 않은 방법인 거 같애. 고마워.",,
1,어. 지금은 괜찮은거 같아.,,
0,나 내일 약속 있는데 그대로 가도 될까?,,
1,걱정해줘서 고마워.,,
0,내일 안 그래도 약속을 미룰까 고민 중이야.,,
0,채팅으로 만나게 되었어.,,
1,어 고마워. 한 번 친구한테 얘기 한 번 해볼게.,,
0,대화가 잘 통하는 사이였지.,,
0,알겠어. 나도 만약에 다리가 아프면은 바로 병원 가려고.,,
0,아무래도 그런 거 같아.,,
0,안 가봤어.,,
1,신경 써줘서 고마워.,,
0,"얘기 해봐야지, 차근차근.",,
1,아무래도 이모카 니 말이 맞는 거 같아.,,
0,고등학교때부터 알던 사이야.,,
0,왜 그런지 잘 모르겠어.,,
0,방법일까?,,
0,이제 한 달 정도 된 거 같애.,,
1,"알겠어. 고마워, 이모카. 그렇게 할게.",,
0,"내가 약속이 있는데, 가도 될까?",,
0,어렵긴 한데 고민되네.,,
0,나 내일 약속이 있는데 나가도 괜찮은걸까?,,
1,지금 밖에서 산책 중이야.,,
1,그래야 되겠다. 고마워.,,
1,고마워. 위로해줘서.,,
1,알겠어. 걱정해줘서 고마워.,,
1,그래야겠어. 취미는 뭐가 좋을까?,,
1,한 번 고려해볼게.,,
1,고마워. 너밖에 없어.,,
1,"응, 알겠어. 고마워.",,
0,나 내일 약속 있는데 그대로 가도 될까?,,
0,강남에서 보기로 했는데 강남에 감염자 있어서 큰일이네.,,
0,그 좋은 생각이다. 그래 친구한테 장소 옮기자고 해봐야겠어.,,
1,오케이. 그렇게 해볼게.,,
0,할 수 있어.,,
1,그래야겠어. 우선 진정 좀 해야지.,,
1,자원봉사하는 사람들이 도와주고 있어.,,
0,그래야겠다. 그래야 치워주시겠지?,,
1,응. 잠깐씩이라도 스트레칭 꼭 할게.,,
1,"집 앞에 공원 있으니까, 거기 다녀야겠다.",,
0,나 내일 약속 가도 괜찮겠지?,,
0,야 되겠다. 빨리 가봐야 되겠어.,,
0,"어. 너무 오래전부터 잡았던 약속이라서, 곤란해.",,
0,그래야 되겠다. 빨리 가봐야 되겠어.,,
1,응. 알겠어. 고마워.,,
1,그래. 그래야되겠다.,,
0,그래야겠다.,,
0,응. 오래 전부터 약속 해오던 거였거든.,,
1,그래! 당장 연락해야지.,,
0,이제 두 달 지났어. 하.,,
0,나는 동아리 하면서 만났지.,,
1,고마워. 덕분에 이직도 한번 생각해볼게.,,
0,"아니, 그 정도로 심하진 않아.",,
0,어. 고등학교 친구야.,,
1,걱정해줘서 고마워.,,
1,이제 집 가서 먹을려구. 고마워.,,
1,다행히 같은 동기 중에서 좀 서로서로 위로해주는 사람이 있어서 괜찮아.,,
1,알겠어. 고마워.,,
0,"나 내일 약속 있는데, 그대로 가도 될까?",,
0,"나 내일 약속 있는데, 나가도 될까?",,
1,걱정해줘서 고마워.,,
0,강남이야. 거기 확진자 나왔잖아.,,
0,"나 내일 약속 있는데, 그대로 가도 될까?",,
1,좋은 방법이네. 통화해봐야겠다.,,
1,괜찮아. 그 정도는 괜찮아.,,
1,그 방법도 되게 좋다. 한번 연락해봐야겠어.,,
0,유기견에 대한 다큐멘터리.,,
0,응! 그렇대.,,
1,응. 맞아. 그거야.,,
0,나 내일 약속 있는데 가도 될까?,,
1,알았어. 힘들때마다 너한테 얘기할게. 고마워!,,
1,흠. 그거 좋은 생각인데?,,
1,고마워. 오늘은 한 번 산책 나가봐야겠다.,,
1,고마워. 너라도 있어서 다행이다.,,
1,알았어. 걱정해줘서 고마워.,,
0,나 내일 약속있는데 가도 될까?,,
0,"그래. 혹시 괜찮은 병원 있으면 좀 알려줘, 나중에.",,
0,응. 그랬어. ,,
1,친구도 이해해주겠지? 알겠어. 말해봐야겠다.,,
0,"그것도 괜찮을 거 같은데, 어디가 좋을까?",,
1,어. 지금은 괜찮아.,,
0,지금 집이야.,,
1,그래야겠어. 고마워.,,
1,내일 점심 시간에 가봐야겠다. 고마워.,,
1,그렇게 할게. 고마워.,,
1,"응, 고마워. 너밖에 없다.",,
1,고마워. 너 밖에 없다.,,
1,어. 지금은 괜찮아.,,
1,"응, 알겠어. 고마워.",,
0,어. 갈 수록 늘어나고 있대.,,
1,응. 너무 고마워.,,
0,"나 내일 약속 있는데, 그대로 가도 될까?",,
1,줄까? 아무튼 위로 고맙다.,,
1,그렇겠지? 위로해줘서 고마워.,,
1,응 알겠어. 고마워.,,
1,어. 우리 해피 생각해서 힘내야지 나도.,,
0,최근에 바이러스 확진자 나온 강남이야.,,
0,장소를 옮기는게 맞겠지?,,
0,"옛날에 한 약속이어서, 미루긴 어려울 것 같애.",,
0,"응, 약속 장소 옮기는 건 될 거 같애. 고마워.",,
1,응 알겠어. 그렇게 할게.,,
0,"어, 자주 드셔. 일주일에 한 세네번 마시나?",,
0,집에 가는 길이야.,,
1,그거 괜찮은데?,,
0,여기저기서 운영되고 있어.,,
0,"어, 자주 그래 이 친구는.",,
1,응. 그렇게 할게. 고마워.,,
0,오랜만에 보는 친구라서 좀 그렇네. 나가는게 좋겠지?,,
0,이해해주길 바라지 뭐. 아마 이해할 거 같애. 기분 나쁘지 않게 말 잘 해볼게. 고마워.,,
1,"응, 그럴게. 고마워.",,
0,아니야. 이번에 처음으로 알게 된 친구야.,,
1,모두 괜찮아.,,
0,기분 상하지 않게 잘 말해봐야지.,,
1,"응, 알겠어. 고마워.",,
1,산책 좋지. 그래 그것도 괜찮겠다.,,
0,"어, 내일 아침 일찍 빠르게 가봐야 될 거 같애.",,
1,아하! 그러면 되겠네.,,
0,나 내일 약속이 있는데 그대로 가도 괜찮을까?,,
1,그래. 미안하고 고맙다.,,
1,그래. 걱정해줘서 고마워.,,
1,"응, 알겠어. 좋은 방법이다.",,
1,고마워. 너 덕분에 그래도 많이 힘이 난다.,,
1,조언해줘서 고마워.,,
0,그래. 한 번 이야기를 해봐야겠어.,,
0,모아둔 거라서 미루기는 그렇고 위치를 바꿔야되나? 강남말고 다른 데 좋은 데 없나?,,
1,항상 너한테는 얘기해줄게. 걱정하지 마. 잘 견딜거야. 고마워!,,
0,"어. 걱정해줘서 고마워. 너도 혹시 지진 같은 거 때문에 다쳤으면은, 다쳤을지 모르니까 병원 가봐.",,
1,"그래, 고마워. 잘 할게.",,
0,나 발목을 조금 다쳤어.,,
0,서울에 있는 공원에 가기로 했어.,,
0,고마워. 다음주 정도에 시간 내서 가보려고.,,
1,"고마워, 이모카.",,
0,아 그정도는 아니야. 너무 걱정하지 마.,,
0,어. 물은 좀 마셨어.,,
1,"산책도 좀 하고, 혼자만의 시간도 많이 가져봐야 할 거 같애. 고마워.",,
1,나가서 바람 쐬고 왔어.,,
1,덕분에 조금 안심이야.,,
1,병원에 가보는게 좋을 거 같애.,,
0,어 오늘 진행했어.,,
0,"알겠어, 고마워. 약속 장소를 옮겨 볼게.",,
0,고마워. 따뜻한 물이나 마셔야겠다.,,
0,고마워 이모카.,,
1,그렇잖아도 말씀드리러 갈려고. 조언 고마워. 지금 가고 있어.,,
0,조금 있으면 퇴근이야.,,
0,"응, 알았어. 그렇게 물어볼게.",,
1,걱정해줘서 고마워. 나는 다친 데는 없어. 아프면 병원 바로 갈게.,,
0,물어봐서 그렇게 하는게 좋을 것 같아.,,
0,데 진정 좀 해야지.,,
0,일주일에 세 번 이상은 드셔. 근데 한 번 드시면 왕창 드셔갖고 인사 불성이 되는 게 문제야.,,
0,"응. 내가 오늘 집에 들어가서 위로를 계속 해드릴려고. 나도 몸이 너무 안 좋고, 그리고 장례는 아직 진행 안했어.",,
0,알고 있지. 그냥 대리님이 기분이 좀 나빴나봐.,,
0,그건 조금 힘들 것 같아.,,
0,친구랑 나랑 시간이 너무 없거든.,,
0,아직 말씀 못 드렸어.,,
0,어떤 취미가 좋을까?,,
1,이제 먹으려고. 고마워.,,
1,그래보려고. 고마워.,,
0,도 모자라서 유기견 안락사 시킨대.,,
0,"음, 금요일쯤에나 가보려고.",,
1,고마워. 그래도 너 덕분에 힘이 난다.,,
0,동생들이랑 있었는데 동생들도 괜찮아.,,
1,그래 힘 낼게. 고마워.,,
1,응. 선배님이 잘해주셔.,,
0,그다지 좋진 않았던 것 같애.,,
1,"고마워, 이모카.",,
0,약속이 있어서 갔는데 친구가 아직 안 왔어.,,
0,무말랭이랑 김치밖에 없어. 큰일났어.,,
1,"알겠어. 고마워, 이모카.",,
1,그거 괜찮은 생각인 거 같애. 나도 빨리 사감 선생님한테 말씀 드려야겠어.,,
0,안그래도 지금 말씀 드리러 가는거야.,,
1,정말 고마워.,,
1,잠깐 머리 좀 식혀야지. 그래서 너한테 잠깐 틈 내서 연락하는 거야. 고마워.,,
0,대부분 다 그래도 다치지 않았던 것 같애. 나는 그게 정말 천만다행이라고 생각해.,,
0,어. 그래야할 것 같애.,,
0,"지금은 괜찮, 지금은 괜찮어. 별 일 없어.",,
1,걱정해줘서 고마워.,,
1,좋은 곳으로 갔겠지? 위로 고맙다.,,
0,알겠어. 지금 가서 말씀드리고 올게.,,
1,알았어. 고마워.,,
1,좋은 생각인 거 같아. 우리집 강아지랑 같이 산책해야겠어. 고마워.,,
1,"그래, 고마워. 힘든 일 있을 때마다 얘기할게.",,
0,거의 맨날 먹지!,,
0,"그 나 혼자 있었어가지고, 괜찮았던 거 같애.",,
1,알겠어. 고마워.,,
1,가까운 데가 어디있지? 인천에서 만나자고 할까?,,
0,30분 정도 된 거 같애. 이게바로 코리안타임인가?,,
0,정말 오랜만에 만난 친구라 미루기가 싫어.,,
0,"한 달 정도 쯤에 경고했었는데, 요즘 잘 치우다가 다시 더러워지고 있어.",,
0,"좀 비워야 될 거 같아. 평상시에 안 했던 취미나, 책이나 한 번 읽어볼까?",,
0,그 사람에게 새로운 사람이 생긴 거 같아.,,
1,그렇게 말해줘서 고마워. 근데 나는 아무데도 안아픈 거 같애. 진짜 다행이야.,,
0,"응, 원래 고등학교때부터 알고 지내던 사인데, 요즘에 룸메이트를 하고 지냈던 사이는 얼마 안됐어. 그런데 얘가 너무 청소를 안해.",,
1,응. 힘 내볼게. 고마워.,,
0,"음, 지금 고민 중이야.",,
0,맞아. 요새 너무 무기력해.,,
0,고등학교 때부터 친구였지. 베스트 친구야!,,
1,응. 고마워 이모카.,,
1,앞으로도 너한테 자주 이야기 할게.,,
0,사람들이 조금 더 책임감을 가지고 반려동물을 길러야 될 텐데.,,
1,"알겠어. 고마워, 이모카.",,
1,그래? 뭐 집 근처에 공원 같은 거 많으니까. 그런 데로 산책 좀 다녀볼게. 고마워.,,
1,고마워. 너가 있어서 참 다행이야.,,
1,알겠어. 고마워.,,
0,3년은 채우고 이직해야지. 아직 2년밖에 안됐다.,,
0,어. 지금은 괜찮아.,,
1,거 같애. 고마워.,,
0,연락이 안돼.,,
0,"일주일에 다섯 번은 드시니까, 자주 드시는 거지.",,
0,고마워. 너라도 있어서 다행이다.,,
0,한 번 연락 해볼게.,,
0,다행히 계단에서 넘어지셨는데 머리를 안 다치셔서 생명에는 지장이 없어. 근데 팔이 부러지셨어.,,
0,"또 맛있게 먹었지. 근데 너무 스트레스 받아서 그런지 소화가 잘 안되고, 그래. 나도 곧 잘 되길 바래.",,
0,룸메와 너무 자주 싸우게 돼.,,
0,방법일 수 있겠다.,,
0,어. 다행히 생명에는 지장 없으셔.,,
0,어. 그렇지 않아도 지금 따뜻한 물을 마시고 있어.,,
0,그게 낫겠다. 지금 말하러 갈게.,,
0,"왔는데, 회사에서 전화가 왔어.",,
0,알았어. 고마워.,,
1,함께 일하는 동료가 같이 힘들어해서 위로가 되고 있어.,,
1,위로해줘서 고마워. 다음에 꼭 너에게 이렇게 해줄게.,,
1,응. 고마워. 많은 힘이 되고 있어.,,
1,위로해줘서 고마워.,,
1,어. 나는 괜찮아.,,
1,그래. 위로해줘서 고마워.,,
0,그거는 불가능해.,,
1,없어. 내 얘기 들어줘서 고마워.,,
1,그래. 고마워. 얘기할게.,,
1,고마워. 걱정해줘서.,,
0,그래야 되겠다.,,
1,응. 고마워.,,
1,다행이야.,,
0,"아니야, 물은 안 마셔도 돼.",,
1,어 신경써줘서 고마워.,,
1,"다행히 나는 다치진 않았고, 친구도 가볍게, 가벼운 부상만 입은거라서 정말 괜찮아.",,
1,그래. 걱정해줘서 고마워.,,
1,위로해줘서 고마워. 너뿐이야.,,
1,"그래. 고마워. 이야기 들어줘서. 아, 너 없었으면 어떡할뻔했냐.",,
0,그래야겠지?,,
1,말이라도 고맙다. 위로해줘서 고마워. 꼭 얘기할게.,,
0,친군데 원래 알던 사이지.,,
0,좋은 방법이다. 한 번 얘기해봐야 되겠어.,,
0,조금 돌아다니다가 먹어야지.,,
0,안 그래도 말씀드리고 왔어.,,
0,술은 매일 드시지.,,
0,3년 전에 친구 소개로 만났어.,,
0,그런 일은 없었지.,,
0,관리자분께 지금 말씀 드리러 갈라고. 그게 괜찮을 거 같애.,,
0,한 시간 째 기다리고 있어.,,
0,약속 있을 때마다 그랬어.,,
0,시간동안 기다렸어.,,
0,"치료 중이야, 지금.",,
0,당연하지.,,
0,그것도 좋겠다.,,
0,고등학교 때 친구였어.,,
0,"약속 있어서 친구 기다리는데, 친구가 안 와.",,
0,친구가 다리를 다쳤는데 심하지는 않아.,,
0,그래. 고마워.,,
0,생명에는 지장 없으셔.,,
0,주에 다섯 번은 드셔.,,
0,장례식을 치뤄줬어.,,
0,알았어. 힘 낼게.,,
0,나 면접 떨어졌어.,,
0,안그래도 회사 쉼터에 와서 하늘 보고 있다.,,
0,뭐 식은 안하고 그냥 화장해서 뒷마당에 좀 묻어줄려고.,,
1,역시 넌 내 친구야.,,
0,응. 원래 알던 사이였어. 고등학교 동창이거든.,,
0,어. 그래야겠어. 니가 좀 떠다줄래?,,
0,응. 인제 가서 말하려고. 빨리 치워달라고 해야지.,,
0,아니. 한 번도 싸운 적이 없었어.,,
0,우리 아빠가 어제 또 술 마시고 다쳤어. 아 진짜 미치겠어.,,
0,거의 매일 마셔. 아무리 말해도 소용이 없어.,,
0,옛날부터 친구였어. 그런데 이런 앤 줄 몰랐어. 성격 좋았거든.,,
0,어. 좀 놀라긴 했는데 나는 괜찮아. 근데 내 친구는 넘어져가지고 발목을 다쳤거든.,,
0,응. 만날 때마다 얘기하지. 약속을 내가 왜 정하는지 모르겠어. 내가 바보네!,,
0,"그렇긴 한데, 그래도 내 잘못이지. 무능력한 것도 잘못이니까.",,
0,"아, 근데 한동안 거동 못하실 거 같고. 한참 허리 땜에 고생하실 거 같애.",,
